	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
XM_067093831.1	0.8070	6.4585	2.2021	2.3721	2.3063	6.6601	3.9837	6.5781	2.0223	2.0389	3.1980	2.5395	2.4606	0.0087	0.0837	5.4742	0.0000	2.1765	0.1740	1.1390
XM_067093842.1	8.3662	4.9977	5.9848	9.8110	6.7709	5.9519	5.4004	5.8635	5.3912	10.0306	8.2564	5.4236	8.9658	9.0241	10.9580	10.6707	16.4774	12.8716	8.9366	14.9805
XM_067093844.1	92.0510	55.4285	33.2691	91.5555	45.2655	109.4419	55.2344	40.4033	50.5546	13.3525	342.6385	49.2447	83.8497	98.5110	48.8838	155.8553	304.4931	53.1154	88.3434	65.8096
XM_067093847.1	0.9514	0.8087	1.5566	0.3891	0.5580	0.6365	0.5151	0.9920	1.5223	1.5788	0.0000	1.0115	1.4531	1.0388	0.5164	0.8148	0.9810	0.0000	0.9553	0.7305
XM_067093849.1	18.5270	2.7084	21.3695	14.0681	33.8873	13.0738	0.2915	28.3450	9.0613	23.7493	7.1194	9.5983	38.2676	16.5716	33.9511	12.3918	21.4473	52.5364	19.1935	46.5496
XM_067093857.1	0.5613	0.6940	1.0940	0.4650	0.7820	0.8150	0.9069	0.8378	1.0469	0.8151	0.2657	0.8451	0.8279	0.5068	0.4769	0.3391	0.1104	0.8033	0.7366	0.6520
XM_067093862.1	1.4445	2.6157	3.1030	0.9701	2.6331	2.4117	2.5094	2.4850	2.6017	1.2367	1.1936	2.4781	3.8458	3.4969	1.0973	0.3352	0.4251	1.6541	1.7852	1.0863
XM_067093863.1	0.9455	0.5927	0.6200	1.3448	0.4555	0.3742	0.5726	0.2551	0.0007	1.9964	2.1190	0.9575	0.0806	0.0515	3.3320	0.0000	1.4272	1.0949	5.5039	0.8616
XM_067093866.1	6.8350	3.3465	3.2233	18.5136	2.1793	1.2057	1.3865	1.1319	3.8669	2.8274	2.0527	3.9392	5.5464	13.8706	15.2496	0.0000	4.4034	3.1959	9.7283	1.5774
XM_067093867.1	9.2588	11.4279	8.3793	7.1075	18.0492	12.5521	14.0912	11.3208	5.2961	5.9515	14.8470	15.3010	11.1766	8.4174	9.3409	18.5727	4.9642	8.8137	3.4981	2.9178
XM_067093870.1	19.0541	6.1683	3.4272	53.3624	25.1097	7.4415	1.7516	2.2055	28.2210	7.8183	4.3358	7.7984	5.2151	32.9195	16.0811	62.2507	49.3038	18.7692	6.2778	5.5082
XM_067093871.1	2.5713	1.7674	1.3743	0.0000	17.1180	2.8148	0.0000	1.5600	3.2101	2.0434	1.7137	2.0358	1.6373	27.4042	7.2117	0.0000	3.0630	2.6536	2.9402	4.0740
XM_067093872.1	0.8247	4.0366	3.8790	2.6544	3.2225	1.4430	2.9334	3.4387	2.3859	3.2266	1.8964	2.3304	2.7584	2.2512	1.0128	0.7607	1.2208	2.2407	1.8640	3.4215
XM_067093874.1	0.5632	0.7707	0.8075	0.1845	0.7827	1.3261	0.5719	0.5405	1.9784	0.3530	0.0000	1.3603	0.7350	0.0939	1.1158	0.9885	0.2051	0.4512	0.8593	0.1559
XM_067093879.1	5.7645	6.7997	5.5173	3.8822	9.2494	8.2956	3.3372	16.0190	5.8033	5.3458	7.2986	6.4116	5.4006	4.5967	5.1402	9.6799	3.0426	6.4967	1.5898	5.7390
XM_067093880.1	7.1884	7.4756	8.5907	4.5652	10.9300	10.9724	4.0524	20.0061	9.1015	7.5795	8.6407	8.4246	5.8744	4.8670	8.1349	11.8382	4.8342	8.0288	3.8057	7.3134
XM_067093883.1	0.0000	2.7676	0.5299	2.7977	1.8855	0.9967	1.5405	0.0000	0.9243	0.7694	1.9724	1.1497	1.2703	1.8285	2.0362	0.6620	1.9132	2.7128	2.1701	0.2440
XM_067093886.1	5.2369	3.8258	2.7991	5.6552	4.1172	4.2203	3.7874	4.9240	4.0593	2.7883	5.7384	4.3528	3.8183	3.6773	3.8359	6.9504	4.1744	5.5013	2.6031	4.3330
XM_067093887.1	2.3199	1.8077	1.5699	2.3982	2.0535	1.6972	2.4290	2.4692	2.6478	1.3231	2.5079	2.0768	1.9288	2.1890	2.0562	3.6443	2.5851	2.7659	1.4318	2.0893
XM_067093891.1	6.6037	7.0832	6.2940	7.9785	5.7772	6.4847	5.1243	5.7661	6.2843	6.2891	4.5527	6.6815	5.6556	5.7102	3.3739	4.2921	3.9274	4.8617	4.4875	8.4876
XM_067093902.1	1.2247	1.5737	1.1225	3.0479	0.0000	0.8455	1.4633	1.0912	1.1291	1.1004	1.3598	1.2718	1.1077	1.2421	4.7538	0.0000	0.8350	1.3162	1.3660	1.7948
XM_067093906.1	1.0408	0.0000	3.2877	0.7562	0.6174	0.7328	0.6694	0.6353	1.3614	0.4559	0.0000	1.0976	0.7956	0.5971	0.3824	0.1662	0.0000	1.0503	0.5303	0.5763
XM_067093907.1	3.4587	2.9822	3.3153	14.0227	4.7732	1.0194	3.2349	4.0160	3.1796	2.4408	2.9991	3.8924	3.7351	4.5724	3.6868	3.8396	3.0280	3.6477	4.3059	0.0000
XM_067093909.1	6.4546	5.2474	3.7971	4.8702	5.8798	6.1046	3.7520	6.7854	5.1203	5.1777	5.6557	6.0245	4.6872	7.8425	5.2655	7.2168	5.7431	6.9891	4.0611	5.1365
XM_067093911.1	3.3021	3.1158	2.8931	3.0969	2.6649	3.2373	2.0601	3.2987	2.3963	4.2987	3.1848	2.7792	3.3851	4.3967	3.5875	2.9052	5.0377	3.2777	3.6338	5.0363
XM_067093912.1	6.9943	5.7551	0.2760	3.0536	1.1652	3.9763	4.8342	1.1415	1.4151	1.4417	5.7225	3.3409	1.7256	4.4473	2.7283	4.7989	3.9331	0.8826	1.3751	1.9916
XM_067093913.1	30.7379	2.8562	27.9601	28.8466	16.4625	27.0253	0.7576	25.7254	12.3069	13.1811	25.8188	10.3528	23.7744	24.9302	31.5703	20.4236	53.3609	25.1850	19.6843	37.9951
XM_067093914.1	3.7500	3.1415	4.8570	6.9074	4.1437	2.3158	3.7323	4.6871	4.3595	5.1473	4.4430	4.1746	3.3945	5.7286	5.7882	6.8065	10.3884	5.3328	4.0536	5.9749
XM_067093919.1	14.2565	15.3512	10.2626	18.8334	9.2927	17.8530	12.4253	7.4385	10.7796	8.0530	17.6214	8.1249	21.9810	9.7538	15.9846	9.3828	11.0766	10.2472	9.9578	15.1475
XM_067093921.1	19.3059	10.6627	10.0485	12.7605	27.5968	24.1153	12.7044	15.7448	10.7443	12.2880	15.1336	21.1021	17.0529	8.5045	17.2419	99.1325	18.5200	24.4180	5.8651	13.1837
XM_067093922.1	15.3447	20.7840	13.5611	40.3937	6.0226	10.6268	20.3810	13.2013	15.8899	16.4754	14.7630	22.5934	12.9187	21.8131	29.2743	7.3443	21.7878	18.5683	29.7692	15.0753
XM_067093923.1	988.6577	806.1878	608.2015	944.0155	933.6244	658.1216	531.4794	680.9333	919.7845	1113.8823	554.0963	833.4426	866.4221	960.7577	1118.2992	1012.0992	1557.2831	1111.9186	1264.0860	1587.5383
XM_067093924.1	98.6212	72.7086	62.4496	70.6715	95.4267	78.1739	47.0795	63.8091	95.6556	135.4640	50.4416	80.8402	74.5985	91.6308	156.8644	99.4184	145.9183	116.9348	146.6228	129.7669
XM_067093925.1	1.7709	2.3443	2.5132	2.1708	2.4043	2.3926	2.6221	2.1283	2.1687	1.8277	3.5756	1.7554	2.2646	2.0005	2.0281	2.0698	2.1780	2.1864	1.8206	2.4867
XM_067093926.1	4.9035	8.0337	4.0127	7.0550	5.3191	5.9067	8.8729	4.6499	5.3567	3.9033	8.2925	4.3953	6.4769	4.0620	3.6816	10.7611	7.3795	4.6197	3.9123	5.7075
XM_067093931.1	22.2799	30.1989	21.7252	32.4655	25.4039	24.9540	28.1558	23.7714	23.2272	18.8097	33.2582	31.4008	22.2692	22.5766	28.4340	30.5774	26.8495	27.0340	17.1875	27.8655
XM_067093934.1	4.1820	2.8451	1.6310	5.5588	2.3205	1.8834	1.5114	3.5587	1.2795	4.6559	2.4222	3.2491	2.3666	2.8727	4.6573	12.4984	11.3484	1.8546	1.5829	3.9181
XM_067093937.1	2.7242	5.5950	1.7606	4.9957	2.7338	3.1019	5.6039	1.7312	2.2316	2.5678	5.0175	1.8627	4.0908	2.1253	2.4222	3.1748	2.2201	2.9421	1.5895	3.6006
XM_067093942.1	1.0011	1.5673	0.9970	0.5804	2.1795	0.8619	0.3895	0.5665	0.0000	2.2016	0.4887	1.3976	3.3871	2.2938	1.3635	0.0000	0.6660	0.9464	2.8823	0.8236
XM_067093951.1	3.6751	5.0162	3.7840	3.4866	4.0086	4.9181	5.0368	4.3910	4.7685	4.4483	3.5603	4.2480	3.0818	3.4472	2.5825	4.9400	2.7614	3.8338	2.8602	3.7043
XM_067093952.1	0.7216	2.3528	2.7558	0.1366	0.2711	2.1347	2.9844	0.3852	5.6527	2.6242	0.0000	0.7197	8.9432	0.9820	6.6968	0.8306	2.1553	0.6082	3.7556	2.2475
XM_067093953.1	3.5397	4.1978	2.5706	5.2320	3.4514	3.4703	4.0625	2.3744	2.9030	3.5353	4.0794	1.9106	6.0233	2.7542	4.1117	5.1873	4.5288	3.8578	2.6087	4.6131
XM_067093957.1	2.9127	1.7807	0.8073	2.3766	1.0504	1.7573	0.4816	1.4454	2.1365	1.1388	1.3610	1.0574	2.8215	2.6798	2.2544	1.0080	2.8499	1.5953	2.9627	2.6299
XM_067093958.1	5.8474	6.8642	4.6055	5.6736	5.7496	6.9503	7.4914	7.2735	5.7093	3.3128	7.0729	11.6033	3.5527	6.3865	3.5057	4.0271	1.8189	7.6836	3.5988	3.3608
XM_067093960.1	2.1105	4.3182	4.9158	2.7281	3.6397	2.7539	9.3449	2.7724	2.7438	4.2687	4.3422	4.7705	2.4638	4.8776	2.6139	0.0928	0.1848	5.1316	4.9794	0.8781
XM_067093976.1	1.4525	2.1655	1.4669	1.9506	1.6492	2.0632	1.7767	1.6866	0.9203	0.5260	3.4874	1.3853	3.6011	1.3186	1.3938	0.7363	0.9778	1.5347	1.7080	1.2658
XM_067093977.1	1.5423	0.9156	0.4926	0.8324	1.1440	0.7572	1.0435	1.2813	1.2284	0.0000	2.4826	1.4273	0.4277	0.4779	0.4402	0.3044	0.0271	0.8600	0.6734	0.8532
XM_067093978.1	2.6398	4.8543	4.0022	2.3254	3.2051	4.9660	8.0365	3.6667	3.8351	1.6949	5.4796	3.3264	2.6769	2.2834	1.4000	2.5333	0.5074	1.9447	0.7916	1.6234
XM_067093980.1	1.2966	1.9885	2.4505	0.7613	2.0169	1.7842	1.8539	1.8418	2.7736	0.8546	2.3569	0.8078	1.8144	2.6118	0.8656	0.3373	0.7758	0.6205	1.3763	0.8583
XM_067094038.1	1.9375	1.1197	2.9492	0.6820	1.5817	4.2623	0.8078	3.5893	2.5792	2.8938	1.7491	1.4265	1.0818	1.1091	2.1982	2.4391	1.2062	1.7736	1.3837	1.9118
XM_067094039.1	1.7243	0.3284	1.0972	2.3581	0.9667	0.3662	1.5605	0.2373	0.0000	2.0412	0.0000	5.4781	2.0342	0.1415	0.1440	0.7973	0.0000	1.6089	1.0261	1.7191
XM_067094044.1	6.0317	7.4571	7.3892	5.9776	7.1635	6.8801	9.9617	5.7743	7.0716	7.5184	5.7233	7.0486	6.8852	5.7922	6.0605	6.7143	5.1300	6.5096	6.8822	5.4446
XM_067094062.1	1.2154	0.8904	1.0187	0.7822	0.8463	0.8624	0.8254	0.8880	0.8680	1.6454	0.4070	1.1797	0.9617	0.5657	1.6194	0.2892	0.3611	1.1512	1.3903	1.4655
XM_067094065.1	1.4248	0.9923	0.4371	0.4828	0.9196	1.2887	0.8707	0.9687	1.3385	1.2731	0.9498	0.5566	0.6304	1.1920	0.4384	0.4989	0.1709	1.7191	0.8252	1.5251
XM_067094069.1	0.4816	0.0000	0.0000	0.0610	0.3836	0.5678	0.4604	0.3329	0.1158	0.3204	0.0000	0.3138	0.0176	0.0000	0.0000	19.2142	2.1522	0.3703	0.0000	0.0000
XM_067094071.1	1.0892	0.5908	0.4206	3.6434	0.0000	0.0251	0.1600	0.0000	0.7906	0.3948	0.6306	1.0556	0.3320	1.7907	1.9330	0.0000	1.6579	1.0467	1.3287	4.4383
XM_067094072.1	8.6051	15.5803	8.0930	17.9739	10.0619	10.2752	15.4458	10.6708	12.6259	4.5601	15.4735	13.1379	9.9333	7.5094	9.2665	17.1461	10.0256	9.7532	4.9665	8.7077
XM_067094075.1	2.4410	1.9989	2.7412	1.9417	2.8208	2.6405	2.9797	2.6908	3.5652	1.5290	4.3245	1.7108	2.6460	2.3241	1.9669	1.6331	1.7534	3.3843	3.5320	2.2645
XM_067094076.1	13.1165	12.2238	12.2704	10.9732	12.8061	11.0937	9.6120	16.1345	14.2408	17.1326	7.2335	15.0101	10.1392	13.1608	13.1399	16.9102	15.3552	11.1606	14.1286	10.8833
XM_067094079.1	12.6753	7.8056	8.1325	25.7979	8.6202	7.6335	6.3647	6.9967	7.4142	7.5207	13.5820	9.8568	8.1807	10.0257	10.5454	7.4639	10.5324	10.7998	9.8205	9.5365
XM_067094082.1	5.9825	5.4286	5.4281	7.5702	7.6326	5.2882	5.9822	5.6415	5.5438	5.7950	9.3400	6.2547	6.5238	7.5819	8.1447	9.0763	11.8250	9.7243	8.2130	7.2734
XM_067094095.1	2.5716	0.8604	0.3476	1.2539	0.9165	0.5582	1.7297	0.6933	1.8925	1.5621	1.0923	0.3206	0.8181	1.5325	1.6714	1.4265	0.8989	1.9336	0.5017	2.2545
XM_067094096.1	5.1374	2.3317	2.0915	4.4100	2.7479	2.8892	10.2118	1.9603	1.6499	1.5935	12.0075	2.3930	4.3269	2.3952	2.8020	3.7417	2.1656	5.5698	3.7350	2.0959
XM_067094106.1	3.0933	3.5179	2.4472	2.0936	3.4160	3.0610	3.0034	2.8957	2.8931	3.6884	2.1621	3.2572	2.8026	2.5308	2.8384	2.7612	2.0498	3.0619	2.7820	3.4512
XM_067094108.1	1.6498	1.0679	1.2647	1.9938	0.9109	1.4558	0.9110	1.4922	1.2993	0.9182	1.5835	1.4233	1.8197	2.1532	2.1561	1.1666	1.9900	1.6338	1.9357	0.8408
XM_067094109.1	7.5783	9.7432	7.1802	8.5136	5.3513	6.6999	8.1140	5.2145	6.4463	7.4711	8.6393	6.6990	8.7716	6.6463	7.3759	3.1343	8.2505	5.7547	11.8956	15.6765
XM_067094115.1	2.0620	2.2027	2.3962	2.8693	1.8149	2.1037	2.5549	1.9986	2.2733	2.6744	1.5899	2.3362	2.7342	2.9969	2.2003	2.2607	2.6744	2.8246	2.2346	2.6667
XM_067094138.1	2.5044	4.0012	2.3802	4.3840	3.4062	3.1550	3.5663	3.2509	2.7228	2.7839	6.3531	2.6463	2.6555	2.4015	2.4466	4.4772	4.1414	4.1354	3.1705	3.7714
XM_067094140.1	4.0174	4.2419	3.5124	4.6662	3.2306	2.9010	6.8538	3.6065	5.6685	5.0888	2.5786	4.8520	2.4149	3.9888	3.6769	8.4742	5.9226	4.1043	2.9997	4.7116
XM_067094151.1	0.6609	1.2248	1.3360	1.2971	2.4348	0.4828	0.5171	2.0043	1.0015	1.1382	1.0363	1.8397	0.6897	1.3875	2.5809	0.1256	0.0063	1.8755	0.4448	0.2538
XM_067094153.1	34.5329	42.2645	25.9799	32.4567	37.2752	44.9469	30.8108	33.6618	43.7646	31.5886	37.7728	31.3569	34.6793	43.6428	29.5373	55.0614	52.7266	37.9863	39.4502	33.0858
XM_067094154.1	6.8358	7.4810	1.4518	10.4226	1.4860	2.6071	5.5195	3.2845	4.4613	4.7182	6.6761	5.0372	7.3108	12.8321	18.7282	2.7159	19.1749	11.3383	17.1092	10.6028
XM_067094156.1	1.9552	1.7603	1.1320	3.9476	1.3618	1.3269	1.1037	1.3480	1.6822	0.8830	2.8781	1.6135	1.1904	2.5786	2.3752	1.7962	2.6677	1.6593	0.7965	1.8182
XM_067094157.1	9.7854	7.4997	6.6202	9.3922	7.7684	8.8453	7.9275	6.5679	7.7434	11.2888	8.1963	9.5301	5.0489	9.6200	5.4196	12.7928	12.5294	9.8042	10.7177	10.5938
XM_067094159.1	2.1910	1.8340	2.5516	1.6175	0.9663	2.7092	2.7625	3.0278	3.3337	2.4479	0.6502	2.8017	1.1463	0.4673	2.3157	5.1703	1.6265	1.0882	0.9864	1.8449
XM_067094161.1	2.1890	1.5938	1.2198	1.1859	4.7770	1.7110	2.5106	1.0184	1.6775	4.1461	1.0464	3.1198	0.6764	2.5420	0.9360	6.0745	2.4223	3.1390	2.9150	0.7067
XM_067094164.1	23.4660	15.2922	20.3557	27.7648	18.0639	34.5701	11.6854	12.9773	18.5655	15.7089	19.0464	20.5059	25.9642	25.0367	17.2641	15.8720	19.5594	24.9438	24.6776	20.2027
XM_067094165.1	9.0291	15.8735	15.5708	12.5841	10.1983	8.9398	13.9976	14.1166	7.1149	16.1295	12.2096	12.0193	14.6809	5.7806	12.3095	9.7526	14.7751	6.2047	18.2600	14.2207
XM_067094166.1	2.4934	2.6441	1.9400	3.1183	2.3421	2.3521	3.4122	1.9249	1.6193	1.4340	3.8166	2.7898	2.2452	2.1517	2.4939	1.7685	1.0573	2.4887	1.1657	1.5181
XM_067094167.1	4.3776	0.0000	0.0000	1.0698	0.4055	0.3762	0.8249	0.4279	1.2001	0.0000	0.4657	0.8234	1.5313	1.8182	0.7909	2.6756	1.2658	4.3039	1.4505	1.1488
XM_067094168.1	8.7478	4.4731	2.1393	22.7016	1.9897	3.0156	2.4292	2.9080	11.5473	4.8706	2.7487	4.3446	3.3976	15.3310	14.6652	8.5381	19.7113	9.4653	3.5031	10.4274
XM_067094205.1	1.7366	1.9863	1.8501	2.8049	3.9008	1.6826	5.5200	1.9060	1.7171	1.2145	3.7735	2.0048	1.8120	0.1003	1.0700	10.7047	1.5942	2.1454	0.2618	1.6533
XM_067094226.1	3.3751	3.7613	3.5305	2.9539	3.9135	3.3764	3.5960	3.4033	4.5697	2.9026	2.5418	3.2870	3.2289	2.8493	2.4718	2.4954	1.7072	2.6913	3.0299	2.3757
XM_067094227.1	8.1945	8.4825	6.7241	9.2571	7.1581	9.6463	9.6952	6.4870	7.3576	6.0105	11.8115	7.0287	7.8544	6.4204	8.7093	9.4067	7.0196	8.1391	5.4290	7.7109
XM_067094229.1	11.0273	4.4199	6.1266	6.8097	7.1925	6.6955	5.1934	7.4237	6.6481	8.0375	6.1873	8.0803	6.2888	6.2953	8.2826	10.1130	8.9155	9.0840	9.6565	8.8819
XM_067094230.1	1.3075	1.9659	1.0932	2.9531	1.8968	1.9093	0.7361	1.8281	1.5035	0.7587	1.2838	1.6697	1.7109	0.9946	1.6272	2.4483	0.9143	1.1952	0.6731	0.0637
XM_067094233.1	1.2931	1.8758	1.6817	0.9160	3.2222	1.5267	0.8827	2.1419	1.4074	1.3100	2.0053	1.6210	1.4538	3.5785	1.8170	0.3782	0.4688	1.4478	1.1760	0.0909
XM_067094236.1	7.6317	6.4390	5.2641	10.5264	8.5983	5.4146	5.7580	5.2098	6.5724	6.9547	8.9450	5.5136	7.1720	8.4653	6.3739	10.4053	13.1278	9.4739	6.5881	12.7612
XM_067094237.1	2.9531	2.1465	1.6401	2.9030	2.9043	2.0538	2.7231	2.6185	1.8299	2.7742	3.9229	3.7551	1.4656	2.8444	2.5316	6.0668	5.4591	4.1401	2.9545	3.5065
XM_067094238.1	0.5683	1.3536	0.9553	0.5262	0.9986	0.9369	1.4993	1.0840	1.6654	0.9420	0.7939	0.6368	1.1332	0.7118	1.0144	1.1945	0.9862	1.0126	0.8841	1.1636
XM_067094241.1	8.3815	11.3006	8.2818	10.0790	9.8492	9.3280	9.5342	9.6467	12.6191	7.5358	7.3253	9.1571	9.3592	8.7669	7.5471	10.6015	7.4111	9.0624	5.9748	9.1324
XM_067094245.1	14.1328	9.9197	14.3248	16.7132	12.4020	8.4053	12.9214	13.0128	17.3144	14.3088	11.5526	12.8154	12.4942	19.4373	20.0564	18.6905	29.1139	16.5732	12.7699	22.3262
XM_067094246.1	2.2093	2.4674	2.1712	2.5391	3.3902	2.2553	2.8875	2.0208	2.4667	1.9659	1.9443	2.8883	2.8713	1.6139	2.9979	4.5674	2.4916	2.7113	1.5320	2.2447
XM_067094249.1	2.8213	2.9773	2.4143	6.9859	0.3180	0.6043	6.7293	3.7585	2.3367	2.2746	2.8724	2.7024	3.1138	3.2589	6.1264	0.5629	1.8859	3.0578	3.6185	1.2156
XM_067094250.1	1.5541	1.6051	1.6804	5.2585	1.6756	0.3515	0.3552	5.3491	1.3374	0.5421	1.0987	2.8590	2.0949	2.0746	2.7627	0.8068	0.6643	1.4837	0.3036	0.2249
XM_067094251.1	1.4385	0.3652	2.6261	3.4874	0.3214	1.5002	0.9925	0.8853	1.9393	1.2584	1.7076	0.5834	0.5591	3.0535	0.6180	0.2442	1.1388	0.9797	2.5132	0.0000
XM_067094252.1	0.9623	2.1333	0.5486	0.8389	1.0375	1.0883	1.1214	1.1906	1.2577	1.9442	1.1379	1.3167	0.7596	1.1868	0.8483	0.7555	1.3855	2.0551	1.5335	4.8753
XM_067094255.1	6.1914	4.5459	4.3554	5.1501	5.3001	6.0090	6.5877	4.9180	4.5344	4.0704	5.3766	6.8916	6.1175	3.7918	4.6418	9.2656	5.5345	6.6497	5.1517	5.7065
XM_067094256.1	21.7075	2.6424	14.2696	16.0643	31.1129	15.1728	0.3040	14.0805	20.5481	38.8308	3.1899	17.6317	8.9208	11.4079	47.7104	24.8267	32.4785	60.9016	74.2581	17.8461
XM_067094257.1	276.0006	71.9178	101.2671	150.0745	267.5007	124.6113	56.1280	107.1208	135.2288	232.0632	88.1429	184.6502	145.0941	195.1902	249.9141	209.5110	240.9140	382.5800	314.0569	247.7196
XM_067094258.1	75.7237	5.1290	93.9333	81.0313	112.3039	12.8469	12.3511	62.2855	40.0542	73.3169	43.7453	50.7255	52.0646	52.2610	163.7998	97.1246	252.6589	193.7272	156.7389	128.8664
XM_067094259.1	43.1413	0.4977	94.5549	35.8312	31.9950	47.1563	0.1815	35.1719	25.6252	70.1161	8.1925	62.7714	14.3519	44.6259	113.5437	20.6883	64.2308	221.5172	165.3893	48.0031
XM_067094260.1	5.1756	2.2934	0.7546	5.6428	1.9618	2.2199	2.6322	2.4364	2.6882	0.9068	7.1811	2.6988	1.9801	3.9917	2.2489	3.8772	3.8997	5.3604	2.4441	3.6649
XM_067094263.1	4.7062	1.3540	0.7763	2.4291	1.2105	1.2417	1.8728	1.8796	1.5638	0.7393	2.6849	1.1609	1.5668	1.0948	1.3876	1.1964	0.3759	1.0347	0.9713	1.0310
XM_067094268.1	1.6455	0.8553	1.6612	3.6006	1.3492	0.8217	1.3205	1.7940	0.9844	0.6979	2.6828	2.2543	3.1919	5.6601	2.2866	0.7726	3.3361	3.9620	3.4999	0.8930
XM_067094281.1	5.8869	8.4569	8.0766	4.8780	7.3539	7.3374	6.9233	7.9282	6.6527	6.2775	6.9779	7.3724	6.8775	6.8098	6.2179	4.6981	5.2415	4.4914	6.1253	6.0586
XM_067094286.1	4.7841	2.7808	2.4757	5.2756	3.6239	3.2539	2.7301	2.5257	3.7848	3.1545	3.8451	3.6805	3.5447	7.1197	4.7909	6.1078	8.1531	5.3733	3.5147	4.4415
XM_067094287.1	9.0224	8.2407	14.6904	8.1851	11.9773	14.3716	8.7803	9.3972	11.2176	15.0205	6.7899	13.2017	9.8436	12.0863	9.9799	10.3815	10.1946	13.6952	13.2992	10.9358
XM_067094288.1	0.4971	1.2629	1.6065	0.6769	2.3348	0.9886	1.0602	1.1607	0.7762	1.5536	0.5671	2.0660	1.4165	1.1552	0.8688	1.2615	1.2690	1.4039	1.6409	1.0208
XM_067094289.1	3.0780	2.1144	2.1493	1.7209	1.9456	1.7139	2.3328	1.6762	3.8685	3.2029	1.7561	1.3171	1.9755	2.9753	3.3858	1.3897	2.9476	2.0243	4.0655	3.1842
XM_067094293.1	2.1564	2.7568	2.5876	1.9833	2.8698	3.6830	5.2349	2.7928	1.6327	1.4046	4.1423	1.5842	4.0034	0.7210	0.8705	3.8433	0.5448	1.7202	0.9811	0.7751
XM_067094297.1	2.0187	1.8040	1.7988	2.1903	1.5934	2.0526	1.5979	1.3425	1.7563	1.4190	1.1478	1.7042	3.0227	1.7233	1.7951	1.0683	1.1077	1.6539	1.8542	1.5314
XM_067094303.1	8.0829	5.9064	6.2472	3.9270	8.5206	9.0829	7.0360	5.8899	4.1821	11.4597	6.6254	9.6654	4.8193	4.7726	8.0957	7.8215	4.8727	8.4109	9.2891	6.1472
XM_067094304.1	4.9230	3.5747	6.2014	5.0749	3.6798	4.5048	3.9679	4.6618	4.0299	5.1426	5.3653	4.5849	5.7696	9.8623	6.0648	2.8972	7.3884	5.2762	6.2228	5.6958
XM_067094305.1	12.6494	15.1079	7.2872	7.0000	16.7428	16.5600	9.2880	7.0330	8.7711	18.1595	9.4390	14.0071	8.4582	8.0888	20.2912	7.9115	5.2651	14.7687	14.5676	8.8204
XM_067094306.1	4.1729	7.1042	4.5874	5.5162	5.8709	7.6363	7.3495	4.6630	5.5941	3.2222	5.5356	7.1986	5.4040	4.2144	4.5478	9.2096	4.2331	5.0173	2.9866	2.9546
XM_067094308.1	2.0787	0.4368	2.3015	2.0103	0.9065	1.6709	0.6713	2.1600	1.1601	1.6711	1.6289	1.0539	1.0615	1.1056	0.1574	2.0893	1.9269	1.0304	1.1556	2.9808
XM_067094309.1	53.8176	16.1074	57.8259	26.5664	40.7614	42.2736	16.0870	47.4474	64.1997	71.9974	17.3955	60.0222	26.7559	92.1306	80.5988	17.7323	34.9040	103.6239	96.4504	44.9768
XM_067094311.1	12.4252	7.3750	9.6345	11.8353	7.1769	22.1345	14.5519	26.2066	9.1964	1.3808	48.3365	8.4710	19.3109	8.1608	6.6548	19.6677	5.4250	13.7035	3.6617	3.2648
XM_067094319.1	0.5109	0.4294	0.4025	0.0000	0.0505	0.0442	0.2594	0.0334	0.0282	0.0703	0.0000	8.4985	0.0000	0.0000	147.8144	0.0000	0.3938	0.3876	0.0000	0.0000
XM_067094335.1	5.3132	5.3985	6.4715	5.3768	5.0517	6.6026	4.5305	4.7484	5.1747	6.0309	4.8059	5.5572	4.8661	5.4126	4.7153	3.4458	4.0235	4.3476	5.7948	4.9808
XM_067094336.1	4.3215	5.6232	5.4648	2.0427	3.9016	4.1532	6.6484	10.0560	4.4705	4.1407	4.8844	4.2228	7.0285	5.0893	4.3917	2.1726	2.1986	3.5107	5.6142	2.3400
XM_067094339.1	8.8634	13.5551	11.4348	8.9200	11.2079	11.9503	14.2401	11.2880	10.4485	9.1478	12.8947	10.3427	10.4663	10.1959	9.2697	8.4928	6.3944	8.7571	6.8353	8.0388
XM_067094341.1	0.7194	1.5425	0.8470	1.9689	1.4190	0.9709	2.9257	1.5122	1.2808	0.8182	1.0730	1.0741	1.9657	0.9520	0.1822	3.1837	0.6296	2.4915	0.1078	0.9465
XM_067094342.1	44.6130	39.7465	29.2764	31.2699	36.7243	33.1287	40.6535	32.6717	46.3034	49.3794	24.9284	40.4826	32.3616	41.4226	45.5783	57.0414	56.9408	38.0350	46.0677	45.7259
XM_067094343.1	2.4264	1.9383	2.2727	2.9532	1.2738	1.9689	2.7318	1.9028	1.7928	1.8819	2.6389	2.5658	2.1011	2.7180	2.4182	1.9240	3.0253	2.0283	2.4555	2.4313
XM_067094344.1	143.7248	132.0906	107.6286	123.1448	169.6664	160.7713	121.1806	108.6537	105.7902	170.0407	146.0832	168.3685	91.9102	99.3499	144.9811	249.5247	168.0522	149.7546	132.2798	151.3200
