	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
XM_067083570.1	1.9935	1.0049	0.7057	1.4068	2.4664	0.9906	1.1421	0.5541	1.8075	3.1225	2.7205	4.2469	3.3138	0.7207	0.7100	2.2221	1.9929	1.8639	0.6649	1.0519
XM_067083581.1	1.3632	0.0424	0.1014	0.6575	0.6519	0.4697	0.2719	0.2650	7.4755	8.8977	3.4577	7.8092	6.2698	0.2056	0.5528	0.1648	2.3430	1.8083	0.6133	0.4222
XM_067083585.1	2.1487	0.0923	0.1056	0.8180	0.2381	0.1159	0.1287	0.1099	13.7568	16.3046	6.5225	14.7507	9.4262	0.6230	1.0109	0.0853	6.1703	1.2971	1.4730	1.0819
XM_067083586.1	1.2010	0.1292	0.0594	0.3843	0.3303	0.2115	0.1053	0.1255	15.2709	20.7337	9.4799	19.0851	12.2165	0.1040	0.3556	0.5097	5.7819	2.5066	0.1355	0.0585
XM_067083601.1	2.6108	0.3983	0.5833	0.6006	0.7671	0.3862	0.3659	0.2247	74.0209	87.9527	52.5190	62.8911	73.2802	0.4629	0.8319	0.8331	5.9144	1.6435	0.2156	0.4337
XM_067083628.1	0.8906	0.8722	0.3994	5.0829	4.8498	4.6445	3.3590	1.7897	7.2147	5.5448	6.3911	5.0458	9.6425	1.5725	2.7281	3.0922	1.0905	1.0455	1.7013	6.7279
XM_067083637.1	25.3885	35.8428	22.5435	3.7444	2.3458	2.8595	2.4386	2.1135	5.2964	3.9362	2.6190	5.0625	4.4715	2.9739	2.9095	6.0397	16.3401	22.9287	1.3696	2.7487
XM_067083639.1	1.8534	1.4209	2.7303	1.8704	6.5284	4.6212	2.5276	2.8306	1.4500	0.0000	2.6424	0.6661	1.1257	3.8518	1.3714	3.6284	1.2530	1.8869	0.8355	5.4120
XM_067083641.1	5.4943	2.2700	5.8719	39.4461	23.7153	19.1230	19.4769	24.8910	1.4375	3.3920	4.1520	0.0000	0.0000	17.1050	23.9222	24.4400	8.6037	6.6379	22.5589	38.1413
XM_067083643.1	4.4759	1.5421	1.7672	2.1981	1.4340	1.3090	1.5393	1.7140	19.7556	24.5649	12.9268	22.2612	15.7293	1.3752	2.1250	1.4668	16.5994	5.0609	1.7045	1.9523
XM_067083645.1	2.1480	3.3767	1.2471	3.2775	1.4430	0.8087	2.5868	1.1261	5.8350	2.4186	4.9159	6.2336	3.3532	1.5239	2.9406	1.8229	0.4481	1.3679	0.9252	1.8720
XM_067083647.1	20.7830	29.7613	21.9457	10.5277	3.1009	5.1732	4.4814	3.1066	3.4605	1.1606	6.8977	4.1900	8.9027	4.7852	2.4524	12.9048	5.8513	16.4731	2.3874	5.4874
XM_067083648.1	2.7987	2.5662	2.8659	18.0195	6.5171	7.6213	7.2948	12.1915	4.3316	3.3067	6.6630	6.2262	7.2711	6.8049	9.8578	19.3905	2.5862	4.6314	6.8412	12.0819
XM_067083649.1	7.5464	9.6815	7.1707	2.1398	1.0312	1.2679	0.9997	0.7179	3.5178	1.9581	6.9086	4.8808	5.6105	1.5791	1.2729	3.0243	1.6522	7.2782	0.6594	1.4117
XM_067083663.1	0.0633	0.0000	0.0000	10.7388	0.1191	0.0000	0.6364	0.2675	0.5961	1.5597	0.7581	1.4503	1.3501	0.4267	2.8356	0.1623	0.7852	0.1500	3.3850	14.9379
XM_067083678.1	0.0000	0.0275	0.0000	7.0468	1.9094	95.4953	44.5073	24.6587	0.0000	0.0000	0.0317	0.0478	0.0333	2.4472	5.8152	10.7972	0.0241	0.0000	3.1411	3.8051
XM_067083679.1	1.3330	1.2099	2.9079	25.0798	60.9229	14.2437	92.0124	37.3620	8.4550	1.2905	14.3417	3.7503	5.9459	8.1052	9.6487	90.2653	3.6516	0.6584	12.0725	26.7384
XM_067083680.1	0.9179	0.8891	0.8438	0.4433	1.1009	0.0000	0.5299	0.5631	4.2712	3.1401	0.7336	1.7265	2.2366	1.2022	0.8763	1.0863	1.4529	1.6159	0.0000	0.4031
XM_067083681.1	0.2375	0.1255	0.3661	18.0766	23.7432	6.3030	40.5954	15.9117	0.8946	0.1893	1.7253	1.0338	0.7710	6.1208	6.7683	26.7621	0.2185	0.0468	9.5398	15.4522
XM_067083682.1	4.8202	0.9711	4.9763	1.5506	4.1687	0.8564	0.2092	0.3521	1.1413	0.2254	0.5685	0.9353	0.0000	1.1238	0.8919	0.1848	0.3443	5.8363	0.8240	0.5293
XM_067083690.1	0.8534	0.2117	0.3855	3.7136	10.3052	11.1609	7.9242	6.1884	0.3552	0.2291	0.5540	0.8029	0.4049	1.9310	1.2909	360.9000	0.6724	0.7073	1.8911	15.4883
XM_067083728.1	0.5589	0.0000	0.0000	5.2822	5.6051	8.3722	5.4078	5.2317	0.2723	0.1118	0.2577	1.0319	0.1218	2.6591	3.0444	0.1916	0.9211	0.3317	2.6830	2.5859
XM_067083729.1	0.2680	1.6720	0.2819	25.3204	33.2325	71.3621	39.4593	32.4651	0.1500	6.1193	0.0569	0.5459	4.3445	10.5562	15.2312	3.2330	0.1616	0.6386	9.3523	11.4654
XM_067083731.1	3.7686	1.0836	0.9014	2.8721	2.6925	4.0735	1.6596	1.0745	3.4668	2.0966	1.5326	3.0902	2.2377	0.2899	1.3464	1.9609	4.1672	2.8516	0.2881	1.4139
XM_067083736.1	47.9085	20.2325	24.0212	10.2403	12.8412	6.1243	13.4179	10.3327	11.8981	6.9633	9.8521	18.6382	14.5979	4.1920	6.2038	9.7177	107.7160	33.9576	2.3931	3.2508
XM_067083740.1	4.7350	2.2539	0.3079	0.4941	0.7571	0.8422	0.3430	0.6344	7.7114	7.4314	6.6277	5.9506	4.8896	1.6307	1.8162	2.3126	2.3930	3.3620	0.4173	1.7279
XM_067083741.1	2.2057	1.1197	0.0000	1.2802	0.8806	0.0000	0.0000	0.7224	2.5837	3.8157	1.6569	2.0710	0.0000	1.0146	0.6729	0.8457	0.0000	1.7805	0.5421	0.0000
XM_067083745.1	0.0159	0.2924	0.0317	3.0226	9.3573	0.9008	2.7509	0.3131	0.1351	0.3060	0.6795	0.6092	0.2895	4.0843	2.8206	4.1436	0.4240	0.6693	1.1010	1.6637
XM_067083746.1	0.2147	0.0000	0.0265	9.4794	0.8098	2.3716	4.0014	2.0067	0.2580	3.4276	10.5777	0.9517	0.0303	4.0079	6.6946	3.4370	11.6379	0.1592	0.2593	15.8986
XM_067083749.1	4.8009	2.1968	1.1675	4.7801	1.2570	4.2265	1.9151	2.8539	38.3701	73.4000	23.1355	38.5891	27.7121	1.0607	3.3352	1.7913	9.3227	2.0736	1.1617	0.9753
XM_067083750.1	22.4081	51.7348	26.5862	0.1448	0.1136	0.5052	0.0000	0.1886	5.0819	5.9946	5.6368	13.3629	11.1774	0.9076	1.9066	0.6680	30.7283	26.1259	0.2701	0.5654
XM_067083753.1	0.0000	0.0000	0.5674	2.6719	0.9883	1.6420	1.0718	1.3589	0.9156	1.2772	1.5481	1.0720	0.9525	1.8658	1.7016	2.7668	0.0000	1.2310	0.9315	2.1061
XM_067083766.1	7.2454	2.3407	1.1683	7.8104	8.3107	6.6988	7.7976	5.7951	5.6954	5.4376	4.7669	5.1459	5.0286	8.2929	7.1143	7.7101	18.5694	5.9021	7.0927	6.3905
XM_067083767.1	6.2372	1.1033	0.8498	4.6197	2.2472	6.7860	2.9727	3.2671	4.4501	3.0554	2.3052	3.8351	4.0139	2.4674	3.2238	2.0983	13.6410	1.9142	2.4930	0.8835
XM_067083769.1	0.0000	0.1343	0.0357	42.7860	7.3372	13.2191	5.8197	9.5807	0.0000	0.0000	0.1174	0.0000	0.0000	12.7328	7.3909	8.8030	0.0000	0.0367	4.3190	5.9716
XM_067083773.1	1.0296	1.1141	0.7150	13.7932	1.5581	8.8309	7.2118	23.2435	0.2523	0.0000	2.8813	0.5723	0.0000	8.5396	14.5469	0.3645	1.4462	0.6761	36.4975	33.0652
XM_067083776.1	5.1131	3.1282	1.9485	34.0098	7.4247	4.2998	3.7955	2.0420	2.3258	0.1809	12.6814	1.6646	2.6240	13.9763	4.4116	2.4734	2.1029	4.8141	2.8328	5.6160
XM_067083784.1	0.0000	0.2708	0.0000	22.2351	3.7869	9.9673	6.3376	8.5674	2.5991	0.8471	2.1793	2.8911	2.6909	19.2834	14.4352	44.4764	0.2451	0.0000	19.2507	16.5945
XM_067083786.1	0.0000	1.8576	0.2547	76.7949	45.9948	50.0669	55.8179	55.7084	10.9865	14.3020	14.5552	23.5312	27.2648	76.0749	56.1558	136.9696	0.0000	0.2336	72.4234	80.1397
XM_067083787.1	0.1346	0.0598	0.0000	3.8808	2.0237	1.0154	0.9220	1.1228	0.0000	1.0026	0.8207	1.7529	6.8727	2.3853	2.6569	7.8506	0.0000	0.3977	3.5651	3.9165
XM_067083793.1	0.6378	0.5189	0.3844	0.5500	0.4030	0.3941	0.7159	0.4370	2.5393	2.1809	3.3747	2.5383	2.2309	0.2913	0.1610	0.9474	0.7851	0.5169	0.1949	0.4164
XM_067083795.1	3.2898	0.9321	1.5037	3.3094	1.8204	1.2187	1.4540	2.0202	438.2063	562.6179	183.4413	805.7640	244.4797	2.8677	4.6566	2.8569	13.6169	3.1627	2.7036	2.8886
XM_067083796.1	12.3134	8.3309	10.2463	11.4810	7.9034	9.3383	8.1389	8.9224	97.4104	116.4065	81.4314	86.5350	82.1919	11.1600	12.8532	14.5439	24.6940	16.6926	9.6774	14.0379
XM_067083799.1	11.9248	4.2574	7.6395	27.6413	2.7827	5.2944	2.5234	3.5719	1.0057	0.3853	0.3829	1.2680	0.5215	14.8472	3.1693	1.2153	22.5600	3.6734	1.9953	2.4134
XM_067083807.1	0.0000	0.0000	0.0000	0.0000	0.1670	0.0000	0.0000	0.0364	4.7911	1.5938	20.6911	3.6055	24.9331	0.0000	14.1116	2.3971	0.4997	1.0329	0.0000	0.0000
XM_067083813.1	1.7902	3.3680	1.7301	0.1363	0.2287	0.2385	0.6210	0.2524	4.7802	3.0723	1.3521	2.5196	1.0913	0.0887	0.1139	0.1435	0.2527	1.9927	0.2354	0.0000
XM_067083819.1	1.0105	0.3773	0.0000	0.4896	0.2900	0.3854	0.3389	0.3798	3.0649	3.3885	3.1557	2.1305	4.0609	0.1943	0.3354	0.4528	1.5003	0.9174	0.2277	0.5236
XM_067083823.1	0.3495	0.0452	0.0517	0.0888	0.1514	0.0987	0.1703	0.1434	8.3436	10.0119	9.5243	7.8180	10.3250	0.2392	0.2070	0.2219	0.8815	0.4919	0.1430	0.1722
XM_067083827.1	7.6781	5.4045	3.6842	3.9914	4.1741	3.4695	1.7965	3.2334	12.3692	12.8963	14.3970	15.8403	16.1189	1.9747	4.1988	3.3025	13.7154	10.5375	2.4992	3.8302
XM_067083828.1	3.1725	2.0119	0.4274	0.3662	0.7506	0.6019	2.1272	1.0531	3.5081	4.9316	7.2599	2.1337	5.9844	0.3827	0.0000	0.7299	1.7432	0.0000	0.5925	0.0000
XM_067083829.1	0.0000	1.5496	0.6520	1.1598	0.4353	1.2370	0.0000	1.2223	8.4962	3.7250	13.1888	7.8753	1.6994	0.0000	1.6007	0.3065	1.5170	3.8269	0.0000	1.2208
XM_067083830.1	18.6438	4.1608	7.0007	8.6417	7.9843	8.1964	2.3791	4.3679	32.6180	37.8892	46.8355	46.2807	30.3239	6.1701	9.3010	6.9191	22.9731	8.3561	5.7377	10.1450
XM_067083832.1	23.7922	12.5568	15.8613	15.7736	12.0235	6.9419	12.6225	16.3146	29.6103	81.1543	125.2881	70.5931	52.4524	23.9643	23.4634	42.4117	137.3918	25.5166	11.6507	14.5653
XM_067083837.1	2.5882	3.2744	2.4758	1.2247	0.9605	0.3423	0.8528	0.9249	2.2535	1.7658	3.0916	2.2717	1.4147	0.0000	0.0000	0.8664	2.6680	1.4005	2.9717	0.0000
XM_067083838.1	3.8847	2.3035	0.2972	2.4288	2.0470	1.9076	1.2992	1.2008	5.9568	3.8524	4.0597	4.6041	3.6102	0.7146	2.0347	0.9986	1.4727	2.6716	0.0000	0.5074
XM_067083839.1	11.6033	17.8407	8.8835	1.9860	0.6154	4.7069	2.5419	0.9793	0.6458	0.1794	0.4843	0.5932	0.6555	1.7674	3.3990	0.0000	3.8574	15.5659	0.6370	0.1844
XM_067083840.1	4.5604	8.9169	4.5234	3.3771	1.2167	6.5727	16.9550	2.9888	0.0000	0.0826	0.0486	0.8557	0.5749	2.4665	6.5810	0.0000	0.0000	6.6150	0.0000	0.0000
XM_067083841.1	4.2201	1.8847	1.8650	1.9150	1.2470	1.4560	1.1645	1.1721	12.7386	23.9240	10.2171	20.0212	8.9741	1.6888	2.1427	1.1247	11.5212	5.3376	1.6007	2.9916
XM_067083842.1	18.5201	12.2408	11.4252	17.1319	10.7353	18.0929	17.2305	13.4129	28.2494	32.1727	25.7701	15.3566	22.1908	9.0782	14.3924	16.8537	24.3166	11.4145	8.7433	11.8400
XM_067083844.1	6.9621	5.3239	4.1372	6.4817	4.9944	7.0973	3.6421	8.2193	14.0875	15.2297	13.8755	8.3678	12.4444	7.4325	10.1420	9.1700	13.8197	12.2443	5.2906	10.5332
XM_067083847.1	0.0319	0.1830	0.0000	55.1320	8.4097	10.2117	9.7130	7.3006	0.0498	0.0000	0.0000	0.0000	0.0000	27.8787	35.7474	10.3114	0.0000	0.1026	21.4557	29.3314
XM_067083848.1	0.4452	0.9352	0.0000	5.2312	1.1205	0.4973	2.2281	2.7434	0.0000	0.0000	0.0000	0.0000	0.0000	4.3881	3.9280	4.1647	0.0000	0.6061	5.2992	4.5461
XM_067083870.1	3.9257	6.4519	0.6165	0.0000	0.0301	0.0000	0.0000	0.0000	0.0000	0.2156	0.4264	0.5075	0.3650	0.0000	3.7655	0.0000	0.6272	10.1449	0.0000	0.2104
XM_067083878.1	1.2183	1.7442	1.7365	8.9398	4.6272	3.1764	8.0806	4.2299	0.0000	0.0000	1.6644	0.8727	0.0000	6.0845	5.4617	11.2898	0.8831	2.0576	7.1762	9.9325
XM_067083887.1	18.4632	21.4646	21.4016	15.1485	10.2044	9.5976	12.8514	13.8894	6.6758	7.2869	19.6231	6.5813	5.8917	14.0497	12.1851	13.1743	2.3634	26.8879	11.2135	17.5668
XM_067083896.1	0.4326	0.0000	0.1898	3.9542	1.5703	1.1843	2.8650	2.7567	0.0000	0.0000	0.0000	0.0000	0.0000	1.6830	5.1864	0.9426	1.2611	0.0777	0.9170	2.2895
XM_067083897.1	7.0353	20.2478	10.9215	0.2575	0.0000	0.0000	0.0000	0.0000	9.3216	6.5296	20.8542	9.5072	5.9352	1.2287	1.4690	1.3920	4.7884	10.5108	0.0000	0.0000
XM_067083900.1	7.4622	1.6351	5.5867	0.0000	5.0346	0.0000	3.3567	2.9207	16.9465	15.5502	18.8460	25.5903	21.3119	1.9442	2.7114	5.4228	16.4529	7.0670	0.0000	0.9389
XM_067083907.1	0.0000	0.6526	0.0000	60.1197	67.5470	51.0375	23.9558	42.4304	0.0000	0.0000	0.0000	0.0000	0.0000	34.8678	32.7542	15.2622	0.0000	0.0000	41.2446	22.5009
XM_067083909.1	4.3478	1.8937	2.3963	442.5752	134.1103	360.8092	195.6207	332.9043	1.8118	0.8553	0.7722	1.5928	0.7481	208.0644	229.4330	14.7755	9.7313	9.9344	224.7375	148.0610
XM_067083911.1	2.7563	2.0110	1.4682	2.3408	0.9418	1.1288	1.4973	1.1517	17.0831	17.9399	17.0710	13.9863	13.7995	1.0083	1.3449	3.9986	3.7844	2.2379	0.7535	1.0650
XM_067083912.1	3.3641	1.7662	1.4031	1.4920	1.2465	1.4721	0.9542	0.8067	2.0794	2.5385	2.5691	3.1196	2.2122	1.0907	1.2009	1.2492	5.5615	3.4652	0.8092	1.3180
XM_067083920.1	0.0000	0.8475	0.9599	0.5611	0.9976	1.1689	0.0000	0.7662	26.9186	9.9988	28.1670	39.8400	5.5591	1.4206	0.9337	2.1253	7.2369	2.7020	0.9252	0.0000
XM_067083923.1	0.3797	0.0000	0.0000	4.7263	0.8427	2.7488	1.5811	1.3892	0.0000	0.0000	0.4785	0.1591	0.0000	0.2842	2.7913	0.7998	1.3777	0.2944	3.7029	1.0932
XM_067083936.1	4.8167	0.4119	0.6399	0.3902	0.3248	0.5389	0.3384	0.3239	1.3502	0.6303	2.6014	1.2250	1.7541	0.1284	1.3728	0.2824	8.0781	2.8803	0.0804	0.8643
XM_067083938.1	2.5431	1.2213	0.7337	6.7760	8.5388	8.0683	8.1883	7.0112	2.3145	2.6637	0.9961	2.0905	1.4623	5.7093	7.5622	3.1267	2.4399	1.1082	5.1339	8.3742
XM_067083941.1	12.3208	16.2801	9.3737	23.8549	12.2989	23.4392	21.7114	20.1699	24.4513	16.6434	46.0577	15.7515	35.2599	19.7444	5.4518	35.6459	2.4412	10.8751	1.5615	18.1805
XM_067083943.1	0.1278	1.4968	0.7354	2.3714	9.0331	6.3830	8.0185	2.5324	5.2099	1.6277	12.4956	0.0000	1.5462	7.4426	5.5863	13.1647	0.0000	2.5491	4.0989	3.0378
XM_067083944.1	0.9229	0.0000	1.1694	0.1843	0.4055	11.9645	0.3518	5.4047	0.4887	4.4388	9.9922	4.2708	0.2752	1.2348	5.0891	12.5637	1.3779	0.2330	5.0938	0.6439
XM_067083946.1	4.4398	1.2253	0.5379	3.6603	9.2650	3.1599	0.0000	0.6709	0.4881	8.4905	0.8909	0.0000	3.1164	0.0000	3.1335	2.2961	11.2895	4.0834	5.3018	4.9517
XM_067083947.1	4.9341	2.9087	0.7171	4.9024	5.7613	4.4427	6.4549	4.2371	0.6972	2.4647	11.6112	3.5257	0.0000	5.9100	7.9351	15.0175	13.6522	5.6997	7.1921	2.3150
XM_067083948.1	10.0027	2.5247	4.3448	2.7180	1.4294	1.5357	1.3384	1.4933	79.4427	103.6064	51.7812	60.7560	66.5198	3.4071	1.8903	0.9205	31.5856	6.0370	2.5403	2.1330
XM_067083949.1	3.2454	0.8872	1.5018	1.1227	0.5107	1.5286	0.7479	1.1201	0.9493	0.8579	0.5379	1.3176	0.8918	0.9791	52.8302	3.6419	12.2275	0.0000	0.0761	0.8443
XM_067083953.1	1.7399	0.5916	0.4908	0.4703	0.2768	0.4132	0.2242	0.2602	7.7890	5.5322	6.7459	7.6371	6.6300	0.3140	0.3381	0.6444	1.1785	1.7954	0.1216	0.4368
XM_067083955.1	3.5954	2.0720	3.2855	7.1364	4.0888	3.6716	6.1019	6.1692	42.9045	33.1748	26.4637	52.6919	40.5891	7.1791	5.8048	1.1399	7.3044	4.6814	4.9632	4.5803
XM_067083958.1	0.9188	0.2907	0.5997	0.4949	0.1610	0.0520	0.0000	0.0000	0.0000	0.0000	0.1021	0.3164	0.2544	0.2051	1.0101	2.2036	12.9391	2.8050	0.0000	0.1965
XM_067083959.1	3.2067	1.1019	0.8267	2.3768	1.6409	1.0792	1.4182	1.8617	25.0490	32.9468	15.3053	27.9479	17.5160	1.1043	1.1957	1.5451	9.3032	3.3474	1.2515	1.3302
XM_067083960.1	0.0000	31.8389	23.1303	9.1790	17.3400	0.5091	20.9855	15.5784	56.3351	0.0000	42.2620	117.5437	47.0721	12.3855	2.8985	10.7358	18.4216	37.3926	17.6960	12.0711
XM_067083962.1	1.9964	1.5469	1.3111	1.1352	1.0208	0.2914	0.8025	1.3129	2.1989	1.3323	3.5292	3.4223	1.8247	0.7295	0.6362	1.3751	2.3580	1.6797	0.5333	2.3134
XM_067083964.1	0.4781	1.5447	1.3127	2.2960	1.9550	2.1950	0.9845	1.3671	1.1995	2.4195	1.3484	0.3903	0.7601	1.1001	1.3787	1.5006	1.6415	2.2934	1.1523	0.8167
XM_067083966.1	1124.3505	713.3843	705.4851	468.5008	341.1444	270.1119	258.5244	299.4920	662.6594	662.3795	385.6773	583.4553	478.0982	595.7074	813.7524	810.6382	1301.8344	1050.1407	735.0610	798.1257
XM_067083967.1	4.3429	1.9668	1.3059	1.9292	1.0186	1.7034	1.0641	1.1612	23.5266	18.8773	18.9940	30.0085	18.3460	1.1877	1.6230	3.1084	4.8363	3.6884	0.4614	0.1219
XM_067083968.1	0.2948	0.8304	0.0000	0.1879	0.0786	0.0000	0.2942	0.0000	5.4802	7.0603	6.8374	8.7338	6.3270	0.0000	0.1315	0.3965	4.0248	2.0962	0.0000	0.3056
XM_067083969.1	0.8295	0.0000	0.0000	0.0000	0.9400	0.0000	0.0000	0.0000	5.4211	16.0251	3.2294	0.0000	8.3103	0.6307	0.0000	0.0000	3.6621	0.6979	0.7440	1.2002
XM_067083972.1	5.9467	5.0427	4.0100	28.8663	4.7199	2.6400	2.8147	4.3491	3.6079	1.9908	2.9208	2.1446	2.0110	7.7282	12.0691	67.8486	63.6163	6.1964	12.1373	34.1801
XM_067083974.1	1.5432	0.9795	0.0000	0.8701	0.0000	0.0933	0.0000	0.0000	14.1305	25.0254	12.9994	17.5960	12.8488	0.0000	0.0000	1.0535	6.6481	1.3473	0.4492	0.8206
XM_067083977.1	0.0000	0.4056	0.0000	0.0891	0.0000	0.0000	0.0000	0.2991	6.9768	5.1460	6.7848	5.1225	5.0008	0.0000	0.0000	1.1629	0.3109	0.3440	0.0491	0.1257
XM_067083981.1	0.5277	0.2996	0.3160	0.0000	0.0000	0.0000	0.0000	0.0000	14.2417	20.1034	25.0378	21.7410	16.5331	0.0000	0.0000	0.0000	1.6698	0.5202	0.0000	0.0000
XM_067083982.1	1.3585	1.2827	1.5212	0.5781	1.0464	2.1647	1.8556	1.4640	2.8132	6.3295	3.0338	3.5906	4.0560	0.8328	1.3700	1.2396	2.9728	1.2306	0.3635	1.5720
XM_067083983.1	1.2885	0.3838	0.0000	0.9632	0.4244	0.6764	1.2885	0.5522	4.8888	1.6897	2.3786	7.5896	4.4186	0.3994	0.0000	0.3691	2.3340	1.0267	0.5596	0.0681
XM_067083986.1	2.4284	2.7629	2.2041	1.1674	0.7025	0.4838	0.7652	0.7383	165.1002	145.3250	69.5076	156.2145	97.7604	0.6753	2.2165	4.3904	3.6272	2.5681	0.7812	1.2757
XM_067083995.1	3.1695	0.4466	0.5694	1.5226	0.7927	0.8053	0.6757	0.6936	5.8674	3.1409	12.8032	6.3703	4.2038	0.3977	0.7924	0.0000	9.4722	2.7102	0.4914	0.8345
XM_067084001.1	2.3053	5.2919	1.3820	2.6859	3.6243	6.4533	1.8713	1.5316	0.0000	1.3476	0.1101	0.0000	0.1373	1.7135	2.4520	3.5267	0.1185	4.3934	1.3805	1.7816
XM_067084003.1	0.0000	0.0000	0.0000	0.1049	0.2998	0.1141	0.0000	0.0000	25.2647	27.1464	25.7291	19.8693	32.9650	0.0000	0.0000	0.2983	2.0796	1.5187	0.0000	0.3222
XM_067084010.1	0.0000	0.0000	0.0536	0.0000	0.0389	0.0000	0.0000	0.0702	4.9080	10.0393	22.5131	22.3762	6.0071	0.1962	0.0000	0.0000	0.3263	0.0000	0.0775	0.0000
XM_067084017.1	5.4116	1.6995	1.3342	2.3246	1.3152	2.0334	1.8427	2.0084	12.6490	21.8604	5.1894	5.1782	14.0569	1.7599	2.0886	0.8418	7.8544	3.4690	0.3324	2.3035
XM_067084018.1	0.0000	0.6861	0.0828	63.1434	61.2910	87.0478	115.0238	53.0882	0.1697	0.0000	0.0000	0.0000	0.0200	33.8285	51.3473	3.3808	0.0000	0.1068	34.3895	44.0208
XM_067084019.1	0.7598	0.6627	0.0000	2.4799	2.8700	1.5938	2.1428	1.0467	0.0000	0.0938	15.1802	0.1858	0.9319	0.8768	1.1198	0.8510	0.6100	0.3859	0.0000	0.0000
XM_067084020.1	2.3401	1.4647	2.7249	3.6208	1.1870	3.0635	2.5032	2.7612	2.2540	1.4070	2.2534	1.7637	1.7154	2.7785	2.5837	4.3202	2.9313	3.4866	3.0418	4.2928
XM_067084023.1	0.1906	0.4821	0.1817	0.0000	0.3610	0.1696	0.4804	0.3465	2.7227	7.5113	3.9075	3.7237	1.4669	0.0000	0.8291	1.9276	1.4879	1.4279	0.5222	0.2968
XM_067084026.1	0.8610	0.1412	0.3303	0.1862	0.2349	0.4586	0.4697	0.1167	7.3011	10.1246	7.6665	10.0526	8.3944	0.1090	0.4485	0.0395	3.0487	0.6682	0.0835	0.0610
XM_067084031.1	1.5653	0.3698	1.3566	3.8093	0.8124	0.6926	1.4890	0.6328	12.8516	9.0927	5.8181	9.7450	5.1334	4.6407	1.1666	2.4106	4.1029	0.9306	1.2599	1.3398
XM_067084032.1	3.3841	2.1130	2.7379	5.0100	2.8068	2.1531	1.7041	0.7785	13.8889	22.9167	7.3717	12.4727	7.5382	4.1532	4.2541	5.9883	10.4530	4.7502	3.5411	6.3125
XM_067084040.1	5.1550	4.5902	3.7195	5.0142	2.9256	3.1300	3.5473	2.8591	3.6569	2.2165	3.1691	3.2524	3.8913	2.9554	0.0000	4.7545	5.9721	5.9040	2.7216	3.2137
XM_067084048.1	419.8596	347.1905	274.6249	164.4134	174.2874	105.2791	96.1155	100.8317	248.5773	286.5887	203.8845	284.5219	208.5428	186.8017	205.8540	249.4769	501.9995	408.4817	246.3072	315.9874
XM_067084049.1	7.4640	6.1169	6.2260	6.4724	7.6782	4.9234	4.5865	5.0828	6.0121	3.6217	5.8964	4.9571	3.9237	5.8739	5.6416	10.2636	14.7938	9.0489	6.4112	9.6763
XM_067084050.1	1.9855	1.7453	1.0349	2.2437	1.3577	1.3405	1.4174	0.9086	7.8707	9.5244	7.3362	5.7931	6.8546	1.3377	1.9840	2.0009	1.5341	2.2265	1.3014	1.5787
XM_067084051.1	4.7290	3.1736	2.4064	5.3474	4.6889	6.4785	5.6585	3.7837	24.9107	28.0667	21.0359	22.3664	28.1930	4.2273	3.3505	8.8841	5.1461	3.9872	2.2443	4.3778
XM_067084052.1	0.7668	0.0164	0.0000	0.0000	0.0000	0.0000	0.0000	0.0439	3.0866	6.6138	6.2422	5.8733	4.2309	0.0000	0.0000	0.0000	1.1647	0.1934	0.0000	0.0000
XM_067084063.1	0.0250	0.0000	0.0000	9.9044	1.3594	6.1500	2.7363	6.1047	0.3377	0.0945	0.0305	0.0467	0.1047	7.3160	10.3292	1.5310	0.0000	0.0292	14.8804	18.0797
XM_067084064.1	1.8122	4.6755	0.8935	3.8931	0.2391	1.7844	1.8494	1.1797	6.5283	2.5305	20.6829	7.4317	1.0162	49.9667	8.0339	4.2132	1.4360	1.6004	3.6000	0.5517
XM_067084067.1	17.8535	36.6726	12.7731	0.2791	0.2086	0.0000	0.1271	0.1820	9.2934	6.2263	3.5738	10.4713	6.4145	2.2134	3.2248	2.9273	11.7095	14.3497	4.1628	44.7396
XM_067084068.1	5.7326	11.0181	3.5055	0.2857	0.0000	0.3125	0.0000	0.0572	3.2423	3.6820	2.2014	3.1783	2.5541	1.6309	2.3442	1.8012	4.2071	5.0313	2.2348	19.2796
XM_067084069.1	4.0452	2.8810	1.2522	2.8506	1.9084	0.6047	1.6517	0.5981	30.6363	38.9215	17.1609	33.2354	28.2091	1.5015	1.6645	2.3380	8.5829	3.7650	1.7528	2.6121
XM_067084074.1	0.2698	13.0233	3.0055	1.3936	0.0642	0.0502	0.0572	0.0000	0.6802	0.3989	0.1808	3.1447	0.7126	0.0000	0.2914	5.1986	1.5013	14.9925	0.3290	0.1124
XM_067084077.1	3.4561	5.1043	2.8776	0.7549	1.8880	1.8356	0.4578	1.3939	9.1168	8.8333	5.6992	8.1239	5.6097	1.6017	4.1050	2.6597	4.7586	0.8719	1.3913	1.5360
XM_067084084.1	4.3274	1.6295	0.0000	0.4384	0.7474	0.0000	0.0000	0.8815	25.4568	40.0139	12.1104	29.0343	20.1302	1.2482	0.7690	0.5465	11.8559	5.1602	0.6158	0.0000
